Species A	Species B	SVD embedding	Landmark no	GO type	Scoring metric	Prediction method	kA	kB	Average score	Standard deviation
rat	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	10	0.5323044656326397	0.003835598921419078
rat	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	20	0.5354934960480303	0.005720387555538349
rat	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	30	0.5410825473813947	0.0054424390287593355
rat	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	40	0.5463552779565464	0.004008260038312011
rat	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	50	0.5490589041166131	0.0043076651426961965
rat	bakers	250	500	biological_process	auc	mundo4-knn-weight-0.800	50	100	0.5567934498106248	0.005411037078218081
rat	bakers	250	500	biological_process	f1max	dsd-knn	10	-1	0.011386487942243903	0.0020663763581842513
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	10	0.02258158663090966	0.0036317073800580437
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	20	0.02551410111111691	0.0037959586065766985
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	30	0.031041530914403852	0.005383534273215949
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	40	0.035455418273385955	0.00376884692701258
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	50	0.03693449873538439	0.0035234285738903297
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	10	100	0.03901988519713269	0.002821822807350349
rat	bakers	250	500	biological_process	f1max	dsd-knn	20	-1	0.017961839954473008	0.0018540027811139947
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	10	0.026113914518458126	0.002704262307092425
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	20	0.02879938688349541	0.0026526096084969492
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	30	0.03345273980798793	0.004417500541171414
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	40	0.037375161337943295	0.003167676447197918
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	50	0.03876507682881825	0.0032925062825212366
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	20	100	0.04074664592835014	0.002919691688607274
rat	bakers	250	500	biological_process	f1max	dsd-knn	30	-1	0.022646743010849096	0.0021215673756110457
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	10	0.02884176053845646	0.002704203435004159
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	20	0.03142297415802245	0.002258264915559036
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	30	0.03617141943902261	0.004230231124816185
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	40	0.039705345501294245	0.0035259851439982436
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	50	0.040856092443785616	0.003704856422228702
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	30	100	0.04231274287945933	0.003199122023932685
rat	bakers	250	500	biological_process	f1max	dsd-knn	40	-1	0.026109338206546012	0.00151077988387525
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	10	0.03130197616245685	0.001655335919372459
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	20	0.03417491185093325	0.0015610524870037009
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	30	0.03848601674457623	0.003859705683194152
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	40	0.04131270145098909	0.0029813538042245675
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	50	0.04241458038388191	0.0030024398010649856
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	40	100	0.04342668875385226	0.002765950434375818
rat	bakers	250	500	biological_process	f1max	dsd-knn	50	-1	0.02807475448728638	0.001574980107222217
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	10	0.03272905382934943	0.0019267297199023782
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	20	0.0354100122753855	0.0015667669743827004
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	30	0.03992624544450193	0.0037234530476421977
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	40	0.042562251997899404	0.003059303530082975
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	50	0.04364087846303273	0.003306752828843889
rat	bakers	250	500	biological_process	f1max	mundo4-knn-weight-0.800	50	100	0.04432113194202406	0.0030098656073771343
rat	bakers	250	500	cellular_component	top-1-acc	dsd-knn	10	-1	0.07529961223921168	0.01776413161665105
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	10	0.27369880963269716	0.019502594679485296
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	20	0.32276271453531563	0.02714627694761425
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	30	0.3459139681464413	0.024925590838348166
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	40	0.35450652519861775	0.025215353544562554
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	50	0.35574876122346244	0.02438290972838081
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	10	100	0.35574876122346244	0.02438290972838081
rat	bakers	250	500	cellular_component	top-1-acc	dsd-knn	20	-1	0.11926536528473557	0.0066137299107661375
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	10	0.27794804845481635	0.021888011335328094
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	20	0.3292660047250132	0.026086742720314037
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	30	0.3479908119506164	0.024055844250123276
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	40	0.35450652519861775	0.025215353544562554
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	50	0.35574876122346244	0.02438290972838081
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	20	100	0.35574876122346244	0.02438290972838081
rat	bakers	250	500	cellular_component	top-1-acc	dsd-knn	30	-1	0.15413964185496	0.017973662620565895
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	10	0.28515116329744744	0.03671622383801039
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	20	0.3213042044795772	0.036456550234923606
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	30	0.3498845137735067	0.024303104443343992
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	40	0.35313303773992233	0.024094301886744374
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	50	0.3544761774129945	0.023489703006185594
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	30	100	0.35574876122346244	0.02438290972838081
rat	bakers	250	500	cellular_component	top-1-acc	dsd-knn	40	-1	0.19715955386378975	0.025919427618208597
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	10	0.2890066532215413	0.030411482534073185
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	20	0.3276412944102465	0.030789102482841578
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	30	0.3479144148527856	0.025439534244957946
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	40	0.35313303773992233	0.024094301886744374
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	50	0.35509729542541685	0.023097070986730216
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	40	100	0.35574876122346244	0.02438290972838081
rat	bakers	250	500	cellular_component	top-1-acc	dsd-knn	50	-1	0.20304402150428244	0.018454363895486128
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	10	0.28889530189500623	0.03587091484630735
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	20	0.32284371123551764	0.03742408431915724
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	30	0.347222740977759	0.027448895065713977
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	40	0.35375415575234465	0.023665471575516045
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	50	0.35509729542541685	0.023097070986730216
rat	bakers	250	500	cellular_component	top-1-acc	mundo4-knn-weight-0.800	50	100	0.35574876122346244	0.02438290972838081
rat	bakers	250	500	cellular_component	aupr	dsd-knn	10	-1	0.0620518962217649	0.011912990032938576
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	10	0.1583857663574521	0.009342012883188987
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	20	0.19508683431533755	0.007386720894931977
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	30	0.22426757958645177	0.005366855901279632
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	40	0.2377915474784576	0.0056867631802014025
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	50	0.246636305366074	0.004945100544188615
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	10	100	0.25918907578179146	0.005926959958725564
rat	bakers	250	500	cellular_component	aupr	dsd-knn	20	-1	0.09423792252492182	0.011689059724608169
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	10	0.17197657935298524	0.01153991388386522
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	20	0.20672315832771374	0.008313586444176619
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	30	0.23177769857413538	0.005015804582149284
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	40	0.2435806791022903	0.005134184709519205
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	50	0.2505742919616792	0.004672433544289067
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	20	100	0.2616831896497792	0.005952799932073231
rat	bakers	250	500	cellular_component	aupr	dsd-knn	30	-1	0.12589747830214484	0.01683224686716009
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	10	0.1841982274038543	0.012922134884188361
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	20	0.21270269169455175	0.009074569603153605
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	30	0.23851938185104124	0.0053421102065530236
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	40	0.2490394389676837	0.004605111831807533
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	50	0.2545716998221076	0.004791926753537604
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	30	100	0.2638235291687243	0.005760061594981675
rat	bakers	250	500	cellular_component	aupr	dsd-knn	40	-1	0.15268134794857963	0.013974694404486102
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	10	0.1973247024909241	0.013201830484409729
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	20	0.22147135067232132	0.007533161556079474
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	30	0.2435026864812499	0.005128230271095639
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	40	0.25271355233436527	0.00467282325732259
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	50	0.2584634092643447	0.004953086873396741
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	40	100	0.2663326620217734	0.005791252062938838
rat	bakers	250	500	cellular_component	aupr	dsd-knn	50	-1	0.16659589917045345	0.011968749181492487
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	10	0.20651960233614558	0.014041569298608095
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	20	0.22843312147621334	0.009010352419577554
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	30	0.24875172892779346	0.006282809977643224
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	40	0.25673501284464695	0.005298335192010084
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	50	0.2613621164162131	0.005280325608863483
rat	bakers	250	500	cellular_component	aupr	mundo4-knn-weight-0.800	50	100	0.2682033142611909	0.006221739277093115
rat	bakers	250	500	cellular_component	auc	dsd-knn	10	-1	0.41744582974832856	0.026481450964786622
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	10	0.6013000166670873	0.006085913027169635
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	20	0.6341737499503809	0.008005114235105911
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	30	0.6588706193495186	0.009052882029145476
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	40	0.670377872218104	0.01027342462198409
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	50	0.6852500048058714	0.010877910786251891
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	10	100	0.7191586118048556	0.009937693352973167
rat	bakers	250	500	cellular_component	auc	dsd-knn	20	-1	0.5590293935663113	0.024069388029196823
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	10	0.6265390843424139	0.009960246973969534
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	20	0.6512535595623626	0.009042024339496791
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	30	0.6719055189782491	0.00905456903585901
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	40	0.6826819744150756	0.010338846956548256
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	50	0.6962927443739894	0.011817470167472043
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	20	100	0.7279422334731045	0.010364772282272405
rat	bakers	250	500	cellular_component	auc	dsd-knn	30	-1	0.623198170387789	0.015203889530917832
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	10	0.6474466168489665	0.00821399191013128
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	20	0.6661955178179031	0.008291451042269629
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	30	0.6834407612687456	0.007766298223036001
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	40	0.6930912525550564	0.008414805832724935
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	50	0.7049505483426192	0.009758477562027822
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	30	100	0.7345084228679937	0.009350321964014629
rat	bakers	250	500	cellular_component	auc	dsd-knn	40	-1	0.6561458255699248	0.008842105948478549
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	40	10	0.666994278984029	0.007091682750008151
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	40	20	0.6815424204011501	0.008151721845817696
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	40	30	0.6958674739565185	0.007630137830427542
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	40	40	0.7045978116010624	0.008038428506410206
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	40	50	0.7151484418811719	0.008822816763754304
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	40	100	0.742385422985332	0.008310778422445715
rat	bakers	250	500	cellular_component	auc	dsd-knn	50	-1	0.6766689430864838	0.005697207596856364
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	50	10	0.6826938227713508	0.005770461050220616
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	50	20	0.6940723577172451	0.008807264654299768
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	50	30	0.7059709936793571	0.008449491086209723
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	50	40	0.7139985825438223	0.008711372815540713
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	50	50	0.7233684729359782	0.009624983070218677
rat	bakers	250	500	cellular_component	auc	mundo4-knn-weight-0.800	50	100	0.748826227347713	0.009063818451912845
rat	bakers	250	500	cellular_component	f1max	dsd-knn	10	-1	0.10073687030777134	0.013236246580645615
rat	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.800	10	10	0.2176012049611223	0.009086105023637492
rat	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.800	10	20	0.26497177619343215	0.005870771317587762
rat	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.800	10	30	0.3015864205213193	0.004937403317432042
rat	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.800	10	40	0.3177104475991639	0.006982567274341222
rat	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.800	10	50	0.3305600010441955	0.008190267923053883
rat	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.800	10	100	0.34497339504285646	0.007686745373015899
rat	bakers	250	500	cellular_component	f1max	dsd-knn	20	-1	0.15604506330935747	0.015283796244824276
rat	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.800	20	10	0.24189625158679737	0.011794624303169708
rat	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.800	20	20	0.2837600831905368	0.008211539550652092
rat	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.800	20	30	0.3138881041933213	0.0043057335368576295
rat	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.800	20	40	0.327905634075975	0.006357864867794245
rat	bakers	250	500	cellular_component	f1max	mundo4-knn-weight-0.800	20	50	0.33745046041469795	0.008310270221446092
